customer_id,name,email,phone,location,signup_date,is_premium,preferred_cusine,total_orders,average_rating
c7c4c219-dfd8-47f9-84e5-21e1e5647135,Sonya Perkins,vegadiana@example.org,928-714-5362x99955,New Margaretchester,2024-04-08,True,French,66,3.669775490180563
acf9ac89-4251-43ed-9662-739e5b2ce588,Nicholas Medina,william57@example.com,430.633.3112x665,Mendeztown,2024-02-11,False,Italian,93,1.4848433266540475
78ac5879-bf30-4a17-9237-eb9b10bc4465,Christie Edwards,santiagoteresa@example.com,(895)450-6224,Hurleyhaven,2022-11-20,True,Indian,27,2.7994092292571184
695aafa2-ed29-4f34-8dfc-7ed2e38ec665,Jo Sanders,jeffreychen@example.com,+1-301-866-3499x494,Howardside,2022-10-25,True,French,57,1.394142184345878
c704b664-c4f8-4c89-ab67-a70a8c1e06db,Karen Pitts,donaldlindsey@example.com,(273)389-8352x6242,Ramoshaven,2025-01-03,False,French,83,2.6556220347712767
59d739dd-c631-4863-b0dd-e0a65aa498db,Andrew Walsh,ashleyperez@example.net,(303)861-4693,Amandaburgh,2024-03-06,False,Chinese,1,1.6833422390554347
2bf0db41-cd3f-4cbb-a7b5-ca9a63f49362,Briana Ashley,aaronmontoya@example.com,545-352-6698,Port Victoria,2020-02-07,False,Indian,41,4.0537262841125195
152fb147-5b23-424a-8e15-9a3f15895b8e,Benjamin Mendoza,kevin26@example.com,590-577-0951,Charlesshire,2023-03-31,True,Mexican,41,1.7759913599783648
8e4dcb00-4b41-477c-90bb-83b4cdfe0921,Jay Booth,shughes@example.org,001-632-798-8802x70593,New Deborahtown,2021-05-19,False,Indian,54,2.8765608395804416
dbd9c758-320c-492d-bc4f-7491410243f8,Stacey Greene,isawyer@example.com,001-603-209-2948x5900,Lake Michaelton,2021-01-01,False,Chinese,75,1.4706807334460685
c308a1a0-3f15-48c6-9924-3c9f172a8284,Wendy Frederick,marywilliams@example.org,+1-208-516-0563x5090,New Jessica,2024-06-29,True,French,71,1.4254461167980237
01b842cd-6e53-4098-821e-8d0494b9bc6d,Alison Roberts,ygriffin@example.net,405.949.7412x358,Port Connie,2024-05-23,True,French,5,4.45433299654484
149d7f4e-8f10-4bbf-b857-2026934639a9,Dr. Austin Cruz,youngbrianna@example.net,001-330-892-4190x349,Olsenside,2022-06-10,False,Indian,29,2.1243152101324276
404b8ceb-f275-4651-950d-1436fd86d6b3,Melvin Green,wesley48@example.net,454-510-0235,New Gregory,2024-05-17,False,Mexican,26,2.9375611881244446
9656c8cc-1e18-4411-98b8-4ff4879a3ec8,Robert Jones,morsemelinda@example.org,+1-944-656-1467x749,Katiehaven,2021-10-31,False,French,79,3.2662776772198336
6fc5f7ae-c3fb-4a8a-a3c3-27e91e100cf5,Breanna Thompson,zburke@example.org,+1-326-384-8869,East Jeffrey,2023-11-16,False,Italian,37,2.54429450245597
511717b9-b844-4825-a716-855c67abc999,Jessica Bartlett,wangcrystal@example.net,406-767-3755,Port William,2021-05-16,True,Mexican,21,3.9554550518240936
e9773cfa-d513-4d7d-8988-995729fe4b4c,Eddie Cunningham,salazarmichael@example.org,930.979.5817x4210,Baileyland,2020-11-26,True,Italian,18,3.6240454448321535
52bc679a-a362-4f5f-ab60-e7122b87d385,Douglas Wallace,stephen86@example.net,490.991.3967x11777,Stephanieton,2022-05-24,False,Chinese,93,2.085976108916796
488e4ddb-a1d3-4c95-846c-decc8a526c2d,Veronica White,wendywhitaker@example.org,916.942.1142,Donaldsonton,2023-06-12,True,Chinese,2,2.0561827219480837
b1658cb4-8f60-4a33-8dee-7049140f6ed5,Benjamin Travis,mendozasharon@example.org,(976)718-8417x0171,Benjaminchester,2023-11-10,True,Mexican,24,1.4996788532963463
62a71772-4c2b-4022-8835-79ca6495a996,Matthew Crawford,barronamber@example.org,2878439092,Port Johnmouth,2020-03-14,True,Indian,32,1.7729323245914874
02957883-a879-49e2-a6a4-c178cd541cf0,Julian Walton,virginiamarsh@example.com,001-579-592-1972x7540,East Kevinshire,2020-05-19,False,Chinese,7,4.280851989438438
496ff1d6-b47a-4d85-9d23-b81031ffadd6,Diane Price,ashley35@example.org,+1-257-691-0170x5953,South Corey,2020-10-30,True,Italian,2,3.0928613372982334
44af0c25-269b-4716-8b87-d76b1ad973b1,Chloe Santos,hernandezkatherine@example.org,312.604.5545x875,Johnmouth,2023-04-12,False,Mexican,29,4.992679169931926
c627758a-837d-45c1-9dd3-6bc5ac5dca01,Rose Hines,ritterronald@example.net,(936)664-5562x40180,Washingtonmouth,2022-12-12,False,French,82,2.72357328472851
09263d84-0585-495f-a3de-71a4c0ebbcf3,Lisa Johnson,lorettahodges@example.net,9459305868,Lake Kimberlytown,2023-03-18,True,Italian,28,2.5223015234383785
be2226a1-d5fb-424c-855b-b8f832daff24,Elizabeth Webb,powersheidi@example.net,001-415-423-2443x33625,South Dorothy,2020-07-24,False,Indian,53,3.7538373736175643
a1eb5dc6-6faf-4c36-b81b-2e85c364f6e4,Chad Lin,rgraham@example.org,996.798.5747x04014,South Jameshaven,2022-12-02,False,French,56,2.584235041598108
5ae18701-e129-4837-b986-2825dd1ef2cd,Cheryl Smith,bethle@example.net,001-976-879-6392x33418,Port Ricardofort,2023-05-29,True,Mexican,37,3.1650632266186527
26cb3412-b0d1-4af9-97e6-6bd48a44a94b,Nathan Romero,lisa92@example.com,787-893-0735x089,Rowemouth,2022-07-14,True,Chinese,77,4.46663790613327
7e5dc390-564b-4988-8ca0-6f3c29519b80,Michele Lane,fowlerdalton@example.net,+1-719-946-8879x635,New Christina,2023-08-04,True,Mexican,61,3.069068115709503
dfaa6488-187f-4a66-ae84-83b407787a10,Kenneth Evans,fordgregory@example.org,860-773-5991,Andrewstad,2024-04-09,False,Italian,14,4.24740620298981
817528b2-736a-4a09-9460-b9ff8e33173a,Lawrence Torres,lisa62@example.com,7226477649,Thomasborough,2020-08-03,False,French,22,3.6716202129715874
e608c225-f051-4c3b-81eb-91565b64d9eb,Adrian Hays,gmorrow@example.org,+1-236-231-1379x771,South Danielleborough,2022-09-10,False,French,58,2.489245674074475
7e9eb87a-2be1-45a6-b962-2f293170ca1a,Calvin Allen,michael79@example.org,420.727.0422,Smithmouth,2022-03-11,False,Italian,2,1.0055895258014074
ab639795-a28a-4998-bf11-cd1b994cd9d7,Billy Cruz,beth66@example.org,428-557-6742x8836,Mccartyland,2023-09-18,True,French,34,2.763508352880749
ddba0d6f-b6af-486a-b6b5-1949c6ffc9cb,Jonathan Campbell,gregorycynthia@example.com,846.760.1100x750,Port Heatherchester,2020-03-04,False,Indian,14,1.1002183400641412
969c0338-359b-4472-9be3-d529c00b100c,Cynthia Clark,carrie01@example.net,604-669-4084x1663,North Whitneyton,2023-11-03,False,French,82,2.927429452520471
e6c98aa6-cda7-4f38-85c7-2d56801fb384,Kevin Jackson,zsims@example.com,001-394-968-5859x8251,Brockview,2021-07-28,False,French,45,1.4881550806910018
81607caa-0396-413e-858e-36722d744dac,Albert Woods,olee@example.org,860-632-4484x50457,Port Ryan,2020-10-24,False,Indian,77,3.738979520280095
f286fc39-75dc-420c-a62e-dfd7f2eaaba2,Kaylee Castillo,joseph06@example.org,3358410509,North Lisa,2023-07-07,False,Italian,75,2.0218488616792385
fb73ca53-d91f-4d2c-b298-902c4453c54b,Daniel Simmons,michaelberry@example.com,831.284.5882,Annaville,2021-01-14,True,American,100,2.7114991458189506
267e89f5-74da-44bc-94f1-c1718e26f71f,Peter Parker,lawrencejessica@example.com,(233)529-5154,New Jennifer,2023-10-03,True,Mexican,37,1.3169846894069477
4ece4bca-f4df-4eca-8f6d-c4a4618f715c,Jessica Brown MD,blackashley@example.com,+1-345-362-1854x52599,Robertport,2023-04-05,False,Italian,78,3.4678537806710423
d9a308fa-9557-47ba-a545-8b4ba04e2cb5,Colleen Oconnor,kathystuart@example.net,628.333.0654x140,East Anthonyburgh,2021-01-04,False,French,16,4.962849498198951
43ae7468-9569-4e9e-b180-aea64df46f64,Brianna Patton,kristin75@example.net,591.945.5949x996,Port Amanda,2021-04-14,False,Mexican,66,3.536979690495596
e37a6b0e-e25f-474f-95ca-5eaa1cd10e55,Debbie Brooks,averytimothy@example.net,364-300-9701,Steventon,2022-10-12,False,Indian,47,3.798151570427062
0459a1fe-2a77-45db-8be6-696b648546f5,Shaun Vaughn,laramason@example.com,478-908-8710,Travisfurt,2022-05-30,True,Chinese,51,4.831809358247149
6129ccda-8000-49c9-aa24-681b8eee980f,David Long,knightcarolyn@example.com,365.652.2133x56043,South Belinda,2021-10-24,True,Chinese,28,2.466444903666765
63d1e879-f8ce-425c-aca4-2127f6688be1,Keith Johnston,patricia29@example.net,488.657.3731x49526,North Johnborough,2021-08-25,True,American,55,3.834881527198068
c7313c44-e289-4be9-be8c-25f4a8e260db,Dylan Randall,marvin76@example.net,596.992.0396x4694,East Cynthiachester,2020-04-25,False,Chinese,2,1.9110587479913161
f0f864b7-eea1-498b-9164-05d769ed6e9f,Hayden Graham Jr.,piercecandice@example.net,327.577.3403x7106,Lake Amandaburgh,2022-05-11,True,French,44,3.415242302872629
3774be57-a1f5-4629-87b9-3b1b823a6474,Tina Green,darrenferguson@example.com,001-704-771-1140x18177,West Kevin,2024-06-19,False,American,19,4.359205963922814
4a15ce08-8a3a-4815-bb2f-fb1e63ddf42a,Scott Chavez,michaeljenkins@example.net,829-414-5137,Port Joseph,2022-02-15,False,Italian,40,3.9805529419963097
149b78d8-6725-4a17-9a98-bb6ebccce2cd,David Park,williamsamber@example.org,+1-417-219-5592,Morganfort,2020-05-11,True,Chinese,99,1.7382833052010849
d629ce4e-4bb1-4c84-bbc5-1d8242e8f7c4,Anna Patterson,molly56@example.net,(754)382-5746,West Keith,2021-03-16,False,Italian,88,2.0574565067456416
0b9910b1-7693-4d71-a8f7-579065af3c1c,Ann Burke,brendan45@example.org,499.970.6779x684,South Kellyberg,2020-06-13,False,American,97,2.960997336670786
01a662ea-d29c-46f1-be72-26067d7e5011,Thomas Avila,donna66@example.com,001-651-828-3358x616,Dianaland,2023-05-21,False,American,91,3.653418249324297
f41b8888-7f95-4714-aec8-0017ab4f251f,Nicole Pope,uking@example.net,551.342.0893,Birdmouth,2024-06-13,True,American,10,4.400748095264852
008a8a21-49f9-4028-8776-4a89ca5ec5ed,Derrick Caldwell,tiffanycurtis@example.com,(912)836-1063x169,East Kenneth,2024-05-07,True,American,60,2.244547883591357
c64f68f3-8581-4394-9d0e-1d1f81f3e675,Derek Allen,santiagoconnie@example.org,(783)449-3247,South Jasmineview,2024-09-02,False,American,63,4.63449823209214
24cd647b-2760-43e5-8976-0ac9335bf351,Paul Warner,jjohnson@example.net,789-204-3618,Floreston,2020-06-23,False,Chinese,88,3.129000349763258
b5797ba5-79d5-4786-86e1-f63355ecc54a,Sarah Hill,nrojas@example.com,362.576.9333x686,Smithhaven,2023-09-03,True,American,68,4.962827622920839
2a802206-ad71-4536-a92f-ae27867ae6bb,Natasha Downs,banksvictor@example.net,4085597530,Stevenmouth,2024-10-19,False,French,64,1.6202102341369948
68c4bc36-0c66-45d7-85bd-037cad895f6a,Veronica Hernandez,robert90@example.org,(666)903-8353x8668,Freemanchester,2024-01-15,True,American,69,4.138355822414094
d130b4a8-ff3e-4d0c-b303-f79a593dba05,Cory Bell,kyle95@example.net,803-261-4819x974,Lake Jillside,2024-03-13,False,Indian,36,3.944135360780452
1fc9d509-07e6-42fb-af67-a69721ab29dc,Michelle Turner,clarkmicheal@example.com,+1-316-681-0263,Port Marthafurt,2023-04-27,False,Mexican,27,2.57184384322071
897b534c-4122-4c17-a0c4-1494cf007f02,Kyle Dennis,vincenthill@example.com,3537779528,South Charles,2021-09-27,True,Indian,59,1.5354347650185067
ab9f7ec9-7af4-4b5a-863b-d5c25a7fefb3,Michael Jackson,eddierios@example.com,001-423-345-3503x146,Edwardborough,2022-09-14,True,French,51,3.4531217373471197
886fae72-8b60-44d2-b942-5d5145a5166c,Connor Stevenson,collinsthomas@example.com,(237)393-0687x41333,Lake John,2023-10-24,True,Chinese,91,3.1739837012125096
67839e1f-c849-4f00-b474-09891a2dddb7,Bradley Miller,maddenphillip@example.net,(555)275-9710x251,West Victoriamouth,2024-08-19,False,French,99,2.670996582209886
4605ce0e-ebf9-4494-a726-267da26a51d7,Christina Kelly,dennisbrock@example.org,604-961-8247x35660,East Todd,2022-07-06,False,Italian,94,1.8080188963818555
77ad697e-cae3-4d4e-a039-aa05406f3801,Matthew Sherman,jenniferwilliams@example.org,(668)659-2865,Patelfort,2020-05-25,True,American,80,2.2310321274466665
75a549ff-8ccd-4adb-94e3-36ec252f5786,Terri Owen,gclark@example.com,750-999-4533,Clarkside,2022-01-08,False,Indian,35,4.733528170085385
4efad4d6-e266-4391-82cc-306a28342ea2,Mallory Rivera,cwheeler@example.com,795-218-7254,Brownport,2020-04-27,False,American,93,3.79953121900775
8ccff2c3-105a-4a48-b191-1d7e9a71d629,Jackson Villegas,skinnerrebecca@example.com,441-587-4425x62977,North Tammyburgh,2020-02-28,False,Indian,66,3.816704804039596
f7a006cc-46d9-4afe-a084-e39c30050a5d,Amanda Hughes,cheryl69@example.com,(312)648-5179,Tracyshire,2024-04-27,True,American,52,1.779761682064274
6d357502-6c5b-4cd1-9854-1b8e8f0144d2,Deborah Lewis,josephsmith@example.org,+1-892-460-4754x950,Lake Michael,2022-08-17,False,French,81,3.611460104134799
60aacf26-273d-44e0-96d6-a5aa4d535832,Jacqueline Manning,douglaslevine@example.net,(463)578-8720x5474,Jenniferchester,2021-09-28,False,Italian,48,4.499142594312183
e7bf57fe-7423-4700-936b-9d864913f023,Christopher Howard,william59@example.com,(398)634-8131x49129,Lake Kimberly,2021-06-24,False,American,41,1.3742943314852338
13a68826-353e-47f8-8a01-78f1af32339f,Mariah Campbell,jcarlson@example.com,841-248-3234x172,West Jenniferside,2022-12-25,False,Italian,7,3.2697170046668824
7fd9f6e6-839d-4970-b2f5-7447bddbef4e,Veronica Benjamin,dalexander@example.org,828-883-3331,Port Allisonstad,2023-02-06,False,American,52,1.1742167693089072
6f6eb004-19a2-460c-8d27-2ff054d9ae0f,Angela Brown,christopherriggs@example.net,(438)876-1009x77553,East Karenside,2020-08-29,False,Mexican,29,1.2188827766190182
954077dd-ad28-4749-9d16-c4f471d20f05,Lisa Gutierrez,tpace@example.org,+1-713-969-9136,Wardberg,2024-02-17,False,French,82,2.0325429773732595
4179128a-b01d-42d3-a3ec-b7b4cadd2981,Susan Henderson,tmiller@example.org,001-479-772-6313x4739,Donaldfort,2021-09-08,False,Indian,86,4.153565586557132
168014d0-baf7-49e6-aa81-05d4f47ff12d,Scott Mccormick,melinda40@example.com,8429119047,Kariborough,2024-12-12,False,American,70,3.055725613782201
4ebff339-3bd3-41a6-a12e-c87bf822c465,Antonio Duncan,hernandezdana@example.org,(621)606-2588x66476,Roberthaven,2020-01-29,True,American,21,4.180729878997287
7fd802df-87ac-4fb6-9fd4-2001b325ef1e,Jacqueline Barnes,zunigadonna@example.org,(643)963-5467,North Karen,2020-01-02,False,Mexican,43,3.3993213755227734
2ab6fdc7-8b0c-4304-bfc6-f30edb680ccd,Joseph Burke,bakerpaul@example.org,333-657-9838x03657,Richardshire,2022-04-25,False,Mexican,89,3.888160426044428
d9ce654b-2578-4c20-b448-b8f1be18f228,Alexander Reyes,tsweeney@example.org,268-839-1007x313,West Tiffany,2023-03-02,False,Chinese,53,3.4570126361459184
c9dd9fa0-fca5-464c-81b9-c1764446750e,Michael Norris,kathrynskinner@example.com,001-607-913-3472x967,Melissaview,2021-05-10,True,Italian,99,4.715537863784752
3b658255-6246-4dbb-99a9-19e755adb48f,Adrian Joseph,jared46@example.com,973-571-2073,New Justin,2020-09-13,True,Chinese,4,3.868119073118248
6624a910-ca6b-447e-9e54-5e4740fe1410,Alicia Hernandez,jmiller@example.net,(516)689-0703x0200,South Elizabeth,2023-08-02,False,Italian,60,2.952547007909455
7601a31f-5d45-4082-bb09-3c60ecd6ed86,Victoria Cain,shepherdjennifer@example.net,894-812-7576x05795,Robertchester,2024-08-28,True,Italian,21,3.939388119500492
7e47838f-5335-4de5-945a-bd80a9ae4880,Henry Miller,jeremy70@example.org,(873)880-3594x95219,Byrdberg,2024-10-28,False,American,58,2.0732094216918857
5f9e796a-d89d-4fdd-b9f1-3bbd502a2853,Melissa Perry,ashleyjones@example.org,557.524.1963,Kristineview,2022-04-10,True,Italian,36,3.0082514491238888
6794a9be-8b06-4550-8688-e2124a14c105,Katie Jackson,audrey45@example.org,661-381-2919,Lake Shannon,2023-10-25,False,American,98,1.895156628231644
97c07e1c-7098-476a-b433-503c1d8dfd5e,Jake Barrett,james24@example.net,618.441.5447x313,Port Ryan,2024-03-09,True,Italian,88,4.929314053700721
e49aa9f5-f4fb-435b-a0b8-9d571b3dbddd,Robert White,fischerjason@example.net,639-958-2014x50919,Savageside,2021-05-02,True,Chinese,55,2.824238988782081
80f27684-49f2-4403-b162-b0c8758351d9,Dylan Chavez,bellnathan@example.org,738.848.6288x1601,Brandymouth,2020-11-10,False,French,96,1.7211929159294996
f2d44e72-18f8-418a-aa17-acf43be40202,Noah Best,waterskenneth@example.com,650.754.6741x71026,Brianchester,2020-06-30,False,Mexican,20,1.1636401670080683
f990bf02-e9cd-4785-af80-82d844443c5b,John Ryan,bryanortiz@example.com,+1-958-506-1758x5578,Jennifershire,2022-07-12,True,Indian,39,4.123016542526086
510d1fbb-e8d2-412b-93dc-ab03aeb680cc,Jennifer Carpenter,heather92@example.net,001-852-240-5469,Smithside,2021-04-15,False,Italian,2,1.852011363451315
ca2f2daf-2ab8-4089-8953-57825f029bd3,Christopher Dixon,smithhaley@example.net,001-919-694-6939x39697,Smithville,2024-08-07,True,Indian,50,1.032533326080109
36f45ec1-1006-411c-9d6a-4ef1a23c8b98,Janet Horne,cfernandez@example.net,+1-706-780-1890,Alexandramouth,2020-07-08,True,American,79,2.9111498556794615
dc1089b5-be6f-48a7-9fd8-107b12e1dad9,Amy Lopez,npage@example.com,+1-531-683-7345x19065,West Vincentstad,2021-05-20,False,French,21,2.4551352966317683
a0af844a-7b47-4ad2-bfa5-877c9b021052,Timothy Dunn,whiteheadneil@example.net,(822)651-7424x62424,Garyhaven,2024-04-23,True,Italian,35,1.0728659172007826
511cf72d-bc8d-45c1-a035-0244b0fe6bd7,Amy Francis,teresaclark@example.com,910.386.1719x556,West Nicholas,2021-02-13,True,French,78,3.5890760232366636
88b34a67-b3ec-4cbf-8aa0-c8901dde8c73,Garrett Franklin,vanessalong@example.com,333-519-4438x68389,New Ann,2022-03-21,True,American,32,4.902712791169232
6846b393-0474-4a5b-89df-72d04e1df5aa,Michael Evans,kenneth79@example.com,580.776.5286,Elizabethberg,2024-10-22,True,Chinese,12,3.903484675884256
770d4d2c-e6bf-46a1-b494-1852a3dd5ae4,Blake Miller,kristi80@example.net,+1-661-759-2282,New Anthony,2022-09-17,True,Indian,97,3.411881418121957
f965a5ae-628c-4e86-95ac-42dea2eb9694,Joshua Baker,christophershannon@example.net,+1-549-938-6414x8927,Valdezview,2022-02-13,True,Chinese,18,3.1545714618286613
d0fc7533-fe75-4cc2-b0c2-7d23746260be,Gina Austin,cartervictoria@example.org,915.505.5471,Lake Henry,2023-01-06,True,Chinese,69,2.0893353385969196
7347f2f0-de82-4332-a059-1718be2e3ec4,Matthew Lara,ugonzalez@example.net,749.631.9870,Samuelport,2020-09-03,False,Indian,14,2.1264600031604726
92d506c0-73e9-4a6f-8764-3a21b683982b,Ronald Holmes,jeremy97@example.com,841-231-8605x84888,South Adam,2023-01-18,False,Italian,70,2.7334133200785034
652bce9b-10dd-4eb0-b614-24a57ce18b00,Johnny Kirk,mtorres@example.com,(637)274-4584,Murphyview,2020-03-31,True,Mexican,72,1.1533306352557497
1da804fa-551b-418b-874d-27f70dcf3b14,Louis Norris,andersonbrian@example.com,390.702.6878x215,Port Anthony,2024-02-11,True,American,0,2.284833375041599
7b16e6d1-6d76-42c1-a437-687cde683f40,Haley Terrell,amanda08@example.net,001-252-944-3057,South Nathanielbury,2024-01-17,True,American,78,2.53346001427607
a8d797b6-1726-44d8-a24e-a65d577d43bf,William Olson,smithchris@example.com,001-529-308-1930x68861,West Jackchester,2022-12-07,False,Mexican,11,3.6467785208340198
1b4b107b-c6a0-4664-89ba-e9278034b5a7,Patrick Stafford,anna83@example.net,779.850.2167x9367,Buckleyview,2024-12-17,True,American,88,2.7526695538185386
aed47b6b-07c6-497a-ba43-2d5e32e20e70,Andrew Ryan,jimmy78@example.net,(565)669-3761,Port Donnafort,2024-04-21,True,Mexican,62,4.166528341328883
9fb7b472-4f36-44e9-84c9-12b09a0c4d0c,Lori Gomez,danielnelson@example.com,001-762-425-6094x1788,Port Robertoton,2020-12-23,True,Mexican,15,1.4536317267830192
2f0ac27d-fa56-45c8-bcf0-df739816ff17,John Evans,danieljackson@example.org,(294)846-3322,Hallside,2023-12-29,False,Italian,19,1.423501681729928
9a5714d3-5617-4531-9334-42ba7cc211af,Elizabeth Monroe,hicksdavid@example.net,(815)637-8336x3255,Lake Christopher,2023-07-10,False,Indian,4,2.5849629648627164
e7207a96-1ff5-4408-b5c1-af41d4e07dcf,Sara Fleming,nalexander@example.org,(602)905-2215x96321,South Katherinemouth,2020-01-27,True,Mexican,20,2.38411985704445
38fb706e-b4ff-4df5-8701-8ccda5e026e1,Alexander Hill,ewilliams@example.net,704.335.3910x8424,Martinville,2024-03-26,True,Mexican,67,4.46752830452461
05fd5038-ce01-4862-a6f3-0801874d5d43,William Kent,twalker@example.com,262.811.8098,Lorimouth,2023-10-04,False,Chinese,25,4.915499310119353
1b4d08df-024e-4348-a193-dfd0cb188660,Karen Rodriguez,kmartin@example.net,+1-765-567-3216,Maynardport,2021-11-01,True,Chinese,79,1.3574296112250468
424df54b-77ba-4385-98bc-8b296f03e633,Thomas Chavez,rfitzgerald@example.org,(909)787-7369x614,Gardnerbury,2023-03-15,True,Indian,11,3.9969853800403023
7a869620-a958-46b2-978a-603d4a576bf1,Rebecca Werner,wilsoncynthia@example.net,(740)661-3938,West Tabithaview,2021-10-24,True,Mexican,31,1.5298605062803659
f923e364-2598-4c03-b79e-30027579c717,Jonathan Smith,kaylabaker@example.com,(260)530-8562,South Autumnborough,2024-03-15,False,French,41,3.347920337986631
593422ab-cdc7-4407-85a7-13309a714f10,Joel Garcia,troy80@example.net,001-580-592-0592,Richardside,2024-10-03,True,Indian,37,2.4755737531315583
f6bea792-73ac-4f20-87fb-4806d47e3a47,Edward Miller,jeffery77@example.net,001-440-464-4827x4997,Lake Jennifer,2024-04-25,True,Indian,19,1.0214843687579727
64092afe-db89-4630-91a8-46b89597536d,Kristen Collins,danielrogers@example.net,001-702-457-9488x14027,Phillipsside,2021-03-24,True,Mexican,88,3.8031914479886373
ee6e2fc8-6ae6-428a-bcad-45c1ead3385d,Danielle Oliver,yhinton@example.net,+1-780-930-0059x2522,Patelstad,2024-01-07,True,French,91,2.962514643034481
8aec5aee-b7e2-4d7b-b19c-8f7564e2d969,Michael Sheppard,jamiedominguez@example.org,514.508.0992x714,Phillipview,2022-09-17,True,American,62,1.5651726385905196
